verified_income,debt_to_income,bankruptcy,term,credit_util,interest_rate,debt_inc_cent,term_cent,credit_util_cent
Not Verified,14.63,0,36,0.325132551678674,5.31,-4.681988169240023,-7.274112693001804,-0.07797348196738657
Verified,31.24,0,36,0.9023352030870828,19.42,11.928011830759974,-7.274112693001804,0.49922916944102225
Verified,24.68,0,36,0.9611882183005716,17.47,5.368011830759976,-7.274112693001804,0.558082184654511
Source Verified,10.68,0,36,0.15724772639318885,7.96,-8.631988169240024,-7.274112693001804,-0.24585830725287172
Not Verified,19.6,1,36,0.13623744777541597,15.04,0.28801183075997727,-7.274112693001804,-0.2668685858706446
Source Verified,9.9,0,36,0.8696513470681458,12.62,-9.411988169240024,-7.274112693001804,0.4665453134220853
Verified,53.38,0,36,0.09270951764641387,5.31,34.06801183075998,-7.274112693001804,-0.3103965159996467
Source Verified,23.08,0,36,0.2655525362318841,10.42,3.768011830759974,-7.274112693001804,-0.1375534974141765
Not Verified,13.29,0,36,0.2872795425056466,7.97,-6.021988169240025,-7.274112693001804,-0.11582649114041399
Source Verified,28.45,1,36,0.7782842600347916,10.91,9.138011830759975,-7.274112693001804,0.375178226388731
Source Verified,24.03,0,36,0.8192841005658383,20.39,4.718011830759977,-7.274112693001804,0.41617806691977777
Source Verified,11.03,0,36,0.21132558583665184,5.32,-8.281988169240025,-7.274112693001804,-0.19178044780940873
Not Verified,10.5,0,36,0.07110560659555983,10.91,-8.811988169240024,-7.274112693001804,-0.33200042705050076
Not Verified,34.09,0,36,0.8828293399144044,12.62,14.77801183075998,-7.274112693001804,0.4797233062683438
Not Verified,21.22,0,36,0.625740192450037,21.45,1.9080118307599747,-7.274112693001804,0.2226341588039764
Source Verified,2.28,1,36,0.1559667610447486,14.08,-17.031988169240023,-7.274112693001804,-0.24713927260131197
Verified,23.77,0,36,0.14550645421048777,6.72,4.458011830759975,-7.274112693001804,-0.25759957943557277
Source Verified,15.24,1,60,0.5711553784860558,16.01,-4.071988169240024,16.725887306998196,0.16804934483999523
Not Verified,11.61,0,36,0.3360526206925082,7.96,-7.701988169240025,-7.274112693001804,-0.06705341295355238
Source Verified,20.55,0,36,0.5774243574091794,7.97,1.2380118307599766,-7.274112693001804,0.17431832376311884
Source Verified,16.99,0,36,0.6143979721166033,18.45,-2.3219881692400257,-7.274112693001804,0.21129193847054273
Source Verified,16.79,0,36,0.41071368342945797,9.93,-2.521988169240025,-7.274112693001804,0.007607649783397397
Not Verified,28.94,0,60,0.12337650315210649,9.93,9.628011830759977,16.725887306998196,-0.2797295304939541
Verified,50.47,1,36,0.13915017472704558,7.35,31.158011830759975,-7.274112693001804,-0.26395585891901496
Source Verified,33.41,0,36,0.19554378626366212,10.42,14.098011830759972,-7.274112693001804,-0.20756224738239845
Not Verified,11.2,0,36,0.16301674881857445,5.31,-8.111988169240025,-7.274112693001804,-0.24008928482748612
Source Verified,23.35,0,36,0.43163831830373406,12.62,4.038011830759977,-7.274112693001804,0.02853228465767349
Source Verified,13.34,0,36,0.1494423491515326,18.45,-5.971988169240024,-7.274112693001804,-0.253663684494528
Source Verified,27.36,0,36,0.445089552238806,14.07,8.048011830759975,-7.274112693001804,0.041983518592745406
Source Verified,7.32,0,36,0.054475779893419556,15.05,-11.991988169240024,-7.274112693001804,-0.348630253752641
Verified,16.04,1,60,0.08492975273250677,17.09,-3.271988169240025,16.725887306998196,-0.31817628091355377
Not Verified,24.24,0,36,0.14608915717225826,7.97,4.928011830759974,-7.274112693001804,-0.25701687647380234
Source Verified,8.83,1,36,0.15317073170731707,10.42,-10.481988169240024,-7.274112693001804,-0.2499353019387435
Not Verified,8.83,0,36,0.2550406504065041,9.93,-10.481988169240024,-7.274112693001804,-0.14806538323955648
Not Verified,19.59,0,36,0.4532462652725412,5.31,0.2780118307599757,-7.274112693001804,0.050140231626480625
Not Verified,4.39,0,36,0.13707256109496635,6.07,-14.921988169240024,-7.274112693001804,-0.2660334725510942
Source Verified,9.59,0,36,0.7338888888888889,11.99,-9.721988169240024,-7.274112693001804,0.33078285524282836
Verified,17.74,0,36,0.09191202134213888,7.35,-1.5719881692400257,-7.274112693001804,-0.3111940123039217
Not Verified,8.56,0,36,0.11379975189442061,5.31,-10.751988169240024,-7.274112693001804,-0.28930628175163997
Not Verified,21.49,0,36,0.15785784652898704,6.08,2.1780118307599743,-7.274112693001804,-0.24524818711707352
Source Verified,4.11,0,36,0.3347402597402597,9.92,-15.201988169240025,-7.274112693001804,-0.06836577390580084
Source Verified,9.31,0,60,0.5776190476190476,25.81,-10.001988169240024,16.725887306998196,0.17451301397298702
Source Verified,24.12,1,36,0.7464715517325932,5.31,4.808011830759977,-7.274112693001804,0.3433655180865326
Source Verified,8.83,0,36,0.14102785705671905,10.91,-10.481988169240024,-7.274112693001804,-0.2620781765893415
Source Verified,8.98,1,60,0.43525130323595945,20,-10.331988169240024,16.725887306998196,0.032145269589898884
Not Verified,19.84,0,60,0.7258166048821431,9.43,0.5280118307599757,16.725887306998196,0.3227105712360825
Not Verified,16.3,0,36,0.7841211857164402,9.44,-3.0119881692400234,-7.274112693001804,0.3810151520703796
Source Verified,13.32,0,36,0.453125,12.61,-5.991988169240024,-7.274112693001804,0.05001896635393943
Source Verified,12.04,1,60,0.8925505718822636,15.05,-7.271988169240025,16.725887306998196,0.48944453823620304
Verified,12.01,0,36,0.5582815942319247,6.08,-7.301988169240024,-7.274112693001804,0.15517556058586413
Source Verified,23.48,0,36,0.7823853570379339,9.93,4.168011830759976,-7.274112693001804,0.3792793233918733
Verified,10.47,0,36,0.032128517913745075,6.08,-8.841988169240024,-7.274112693001804,-0.3709775157323155
Verified,7.75,0,36,0.055635355909578944,6.08,-11.561988169240024,-7.274112693001804,-0.3474706777364816
Source Verified,33.94,0,36,0.6888665057395412,13.59,14.628011830759974,-7.274112693001804,0.28576047209348066
Source Verified,19.17,0,36,0.17972465581977473,17.09,-0.14198816924002244,-7.274112693001804,-0.22338137782628584
Source Verified,103.52,1,60,0.31076583742424096,24.85,84.20801183075997,16.725887306998196,-0.0923401962218196
Source Verified,15.78,0,60,0.14380829112137336,9.93,-3.531988169240025,16.725887306998196,-0.2592977425246872
Source Verified,12.43,0,60,0.6751512096774194,18.06,-6.881988169240024,16.725887306998196,0.2720451760313588
Not Verified,30.75,0,60,0.4680019365597375,9.44,11.438011830759976,16.725887306998196,0.06489590291367692
Source Verified,17.52,0,36,0.7221692131167341,12.61,-1.7919881692400246,-7.274112693001804,0.31906317947067353
Not Verified,34.38,0,36,0.3670263684622748,9.93,15.068011830759978,-7.274112693001804,-0.03607966518378575
Not Verified,11.25,0,36,0.40621156211562115,15.04,-8.061988169240024,-7.274112693001804,0.003105528469560581
Verified,21.89,0,36,0.9253148169942332,13.58,2.5780118307599764,-7.274112693001804,0.5222087833481727
Source Verified,3.95,0,36,0.6495833333333333,17.47,-15.361988169240025,-7.274112693001804,0.24647729968727272
Not Verified,36.38,0,36,0.5440950730378806,13.59,17.06801183075998,-7.274112693001804,0.14098903939182006
Verified,19.16,0,60,0.904160655695847,19.42,-0.151988169240024,16.725887306998196,0.5010546220497865
Not Verified,4.86,0,36,0.09422121749839973,5.32,-14.451988169240025,-7.274112693001804,-0.30888481614766083
Verified,45.37,0,36,0.5838050701452129,7.34,26.058011830759973,-7.274112693001804,0.1806990364991523
Not Verified,18.09,0,36,0.2389002267573696,6.07,-1.2219881692400243,-7.274112693001804,-0.16420580688869096
Source Verified,13.08,0,60,0.5906695464362851,10.9,-6.231988169240024,16.725887306998196,0.18756351279022454
Verified,30.1,0,60,0.8324111563066575,26.77,10.788011830759977,16.725887306998196,0.42930512266059695
Not Verified,12.88,0,60,0.500971867670498,9.93,-6.431988169240023,16.725887306998196,0.09786583402443738
Not Verified,15.77,0,36,0.08786311647722934,6.72,-3.5419881692400246,-7.274112693001804,-0.31524291716883124
Verified,26.56,1,36,0.17654189041238727,10.91,7.248011830759975,-7.274112693001804,-0.2265641432336733
Source Verified,12.81,0,36,0.6067952310677036,7.96,-6.501988169240024,-7.274112693001804,0.20368919742164304
Source Verified,12.72,0,36,0.7606466521943558,10.91,-6.5919881692400235,-7.274112693001804,0.3575406185482952
Source Verified,5.16,1,36,0.3817058823529412,18.06,-14.151988169240024,-7.274112693001804,-0.021400151293119396
Source Verified,10.33,0,36,0.8764197300491385,16.02,-8.981988169240024,-7.274112693001804,0.47331369640307797
Verified,15.73,0,36,0.3632193949983619,9.44,-3.5819881692400237,-7.274112693001804,-0.03988663864769865
Verified,29.37,1,36,0.7286360872796055,19.03,10.058011830759977,-7.274112693001804,0.3255300536335449
Verified,15.36,0,36,0.2641301460823373,6.71,-3.9519881692400247,-7.274112693001804,-0.13897588756372325
Not Verified,44.42,0,60,0.8927567638560546,19.03,25.108011830759978,16.725887306998196,0.48965073020999406
Source Verified,11.4,0,36,0.8149344711978056,10.91,-7.911988169240024,-7.274112693001804,0.41182843755174503
Source Verified,33.93,0,60,0.728417861782612,19.03,14.618011830759976,16.725887306998196,0.32531182813655146
Source Verified,1.63,0,60,0.37866666666666665,11.99,-17.681988169240025,16.725887306998196,-0.024439366979393917
Verified,17.32,0,36,0.06402495225595234,10.91,-1.9919881692400239,-7.274112693001804,-0.33908108139010823
Source Verified,1.95,0,60,0.11804245283018867,9.92,-17.361988169240025,16.725887306998196,-0.2850635808158719
Not Verified,0,0,60,0,9.92,-19.311988169240024,16.725887306998196,-0.40310603364606057
Not Verified,5.79,0,36,0.3240948275862069,14.07,-13.521988169240025,-7.274112693001804,-0.07901120605985368
Not Verified,36.16,0,60,0.2369905548420659,10.42,16.848011830759972,16.725887306998196,-0.16611547880399466
Source Verified,26.56,0,60,0.16133646630268092,11.99,7.248011830759975,16.725887306998196,-0.24176956734337965
Not Verified,5.03,0,36,0.36673469387755103,12.62,-14.281988169240023,-7.274112693001804,-0.036371339768509536
Not Verified,12.16,0,36,0.1748317336336694,6.08,-7.151988169240024,-7.274112693001804,-0.22827430001239116
Not Verified,8.84,0,36,0.044129667471670075,5.32,-10.471988169240024,-7.274112693001804,-0.3589763661743905
Not Verified,18,0,60,0.634887210460615,11.99,-1.3119881692400241,16.725887306998196,0.23178117681455446
Source Verified,18.76,0,36,0.6810456350091448,10.9,-0.5519881692400226,-7.274112693001804,0.27793960136308427
Not Verified,11.44,0,60,0.34896685987345694,10.42,-7.871988169240025,16.725887306998196,-0.05413917377260363
Not Verified,52.7,0,60,0.05501288659793815,11.98,33.38801183075998,16.725887306998196,-0.34809314704812244
Verified,59.35,0,36,0.6261172625400213,10.91,40.03801183075998,-7.274112693001804,0.22301122889396074
Not Verified,12.95,0,36,0.7205423728813559,6.71,-6.361988169240025,-7.274112693001804,0.31743633923529535
Source Verified,19.51,0,60,0.1545187524406187,15.05,0.19801183075997741,16.725887306998196,-0.24858728120544188
Source Verified,12.78,1,60,0.28743952194518857,12.61,-6.531988169240025,16.725887306998196,-0.115666511700872
Verified,40.8,0,36,0.7896601816527961,10.91,21.488011830759973,-7.274112693001804,0.3865541480067355
Not Verified,19.29,0,36,0.7341363636363636,14.07,-0.021988169240025002,-7.274112693001804,0.331030329990303
Not Verified,14.49,0,36,0.4330615994029508,7.35,-4.821988169240024,-7.274112693001804,0.029955565756890234
Not Verified,137.7,1,36,0.13484534613529747,7.97,118.38801183075996,-7.274112693001804,-0.2682606875107631
Source Verified,5.96,1,36,0.33976978417266185,10.91,-13.351988169240023,-7.274112693001804,-0.06333624947339872
Source Verified,49.68,0,60,0.6992904496324469,26.77,30.368011830759976,16.725887306998196,0.29618441598638634
Not Verified,17.57,0,36,0.5407520778038243,6.71,-1.7419881692400239,-7.274112693001804,0.13764604415776371
Source Verified,17.2,0,36,0.48612484679430285,10.41,-2.111988169240025,-7.274112693001804,0.08301881314824228
Source Verified,19.12,0,36,0.2988082110734848,7.96,-0.19198816924002315,-7.274112693001804,-0.10429782257257575
Not Verified,10.06,0,36,0.03169642857142857,10.91,-9.251988169240024,-7.274112693001804,-0.371409605074632
Verified,24.57,0,60,0.5609596247046447,19.03,5.258011830759976,16.725887306998196,0.1578535910585841
Not Verified,25.14,0,36,0.2534186960964081,6.07,5.828011830759976,-7.274112693001804,-0.14968733754965247
Source Verified,18.88,1,60,0.7769153470321217,14.08,-0.43198816924002514,16.725887306998196,0.37380931338606116
Source Verified,20.66,0,36,0.8512360301263362,16.01,1.348011830759976,-7.274112693001804,0.4481299964802756
Not Verified,13.49,0,36,0.12847873627029474,10.91,-5.821988169240024,-7.274112693001804,-0.27462729737576586
Source Verified,21.65,0,36,0.33422764227642277,11.99,2.3380118307599744,-7.274112693001804,-0.0688783913696378
Source Verified,13.67,1,60,0.2028413509026333,17.47,-5.641988169240024,16.725887306998196,-0.20026468274342726
Not Verified,12.3,0,36,0.07926744527200573,6.08,-7.011988169240023,-7.274112693001804,-0.3238385883740548
Not Verified,45.8,0,36,0.09112594992794422,20.39,26.488011830759973,-7.274112693001804,-0.31198008371811636
Source Verified,14.34,0,60,0.09786661282724275,11.99,-4.971988169240024,16.725887306998196,-0.30523942081881783
Source Verified,34,0,60,0.18151600924459219,26.77,14.688011830759976,16.725887306998196,-0.22159002440146838
Source Verified,15.58,0,36,0.2865473782480162,9.92,-3.731988169240024,-7.274112693001804,-0.11655865539804439
Source Verified,12.38,0,60,0.17989228666061124,11.99,-6.931988169240023,16.725887306998196,-0.22321374698544932
Verified,25.75,0,60,0.2711985984254022,18.45,6.438011830759976,16.725887306998196,-0.13190743522065834
Verified,119.48,0,60,0.9741234567901235,19.03,100.16801183075998,16.725887306998196,0.5710174231440629
Not Verified,2.38,0,36,0.021469678217821784,21.45,-16.931988169240025,-7.274112693001804,-0.38163635542823876
Source Verified,1.23,1,60,0.14715365239294712,9.43,-18.081988169240024,16.725887306998196,-0.2559523812531135
Not Verified,2.71,0,36,0.6091489361702128,10.41,-16.601988169240023,-7.274112693001804,0.20604290252415225
Not Verified,16.31,0,36,0.8880108155414629,12.61,-3.0019881692400254,-7.274112693001804,0.4849047818954023
Source Verified,13.7,0,60,0.22138745403607074,12.62,-5.611988169240025,16.725887306998196,-0.18171857960998983
Not Verified,9.94,0,36,0.7699473684210526,13.58,-9.371988169240025,-7.274112693001804,0.36684133477499203
Not Verified,12.52,0,60,0.04458669897684437,9.43,-6.791988169240025,16.725887306998196,-0.3585193346692162
Source Verified,18.58,0,36,0.8243006090636936,19.03,-0.7319881692400259,-7.274112693001804,0.42119457541763305
Source Verified,13.64,0,36,0.2100169948111587,10.91,-5.671988169240024,-7.274112693001804,-0.19308903883490186
Source Verified,15.95,0,36,0.1758612925016888,9.44,-3.361988169240025,-7.274112693001804,-0.22724474114437176
Not Verified,25.35,0,36,0.5344274809160305,18.06,6.038011830759977,-7.274112693001804,0.13132144726996997
Not Verified,4.3,0,36,0.37866666666666665,7.34,-15.011988169240023,-7.274112693001804,-0.024439366979393917
Verified,13.63,0,60,0.5567578125,17.47,-5.681988169240023,16.725887306998196,0.15365177885393944
Verified,33.88,0,60,0.5100884659392181,12.62,14.568011830759978,16.725887306998196,0.10698243229315751
Not Verified,22.52,0,36,0.6116397149805862,9.92,3.2080118307599754,-7.274112693001804,0.20853368133452566
Source Verified,22.49,0,60,0.33097341718430495,7.97,3.1780118307599743,16.725887306998196,-0.07213261646175562
Source Verified,26.61,0,60,0.7813124902983098,14.08,7.298011830759975,16.725887306998196,0.3782064566522493
Source Verified,31.03,0,60,0.6024049744743655,19.03,11.718011830759977,16.725887306998196,0.1992989408283049
Verified,6.42,0,60,0.13478489141747768,11.99,-12.891988169240024,16.725887306998196,-0.2683211422285829
Not Verified,31.61,0,36,0.4716449406987926,10.41,12.298011830759975,-7.274112693001804,0.06853890705273202
Verified,24.67,0,36,0.1403936343478346,14.08,5.3580118307599776,-7.274112693001804,-0.262712399298226
Source Verified,18.36,1,36,0.18387695858350914,21.45,-0.9519881692400247,-7.274112693001804,-0.21922907506255143
Not Verified,41.34,1,36,0.47831054886757807,14.08,22.02801183075998,-7.274112693001804,0.0752045152215175
Source Verified,16.18,0,36,0.8096072135188609,13.59,-3.1319881692400244,-7.274112693001804,0.4065011798728003
Not Verified,24.26,0,36,0.32768705194233805,6.72,4.948011830759977,-7.274112693001804,-0.07541898170372252
Not Verified,19.96,0,36,0.5163085399449036,6.72,0.6480118307599767,-7.274112693001804,0.11320250629884299
Not Verified,16.7,0,36,0.2068922778466347,5.32,-2.611988169240025,-7.274112693001804,-0.19621375579942588
Verified,13.37,0,36,0.5981002131408084,12.62,-5.941988169240025,-7.274112693001804,0.19499417949474784
Verified,4.26,0,60,0.030629575087873933,14.08,-15.051988169240024,16.725887306998196,-0.3724764585581866
Source Verified,9.5,0,60,0.07747987616099071,21.45,-9.811988169240024,16.725887306998196,-0.32562615748506984
Not Verified,31.33,0,36,0.4190710382513661,16.02,12.018011830759974,-7.274112693001804,0.015965004605305533
Verified,18.66,0,36,0.5573482988425114,21.85,-0.651988169240024,-7.274112693001804,0.1542422651964508
Not Verified,19.44,1,36,0.6084838709677419,11.99,0.12801183075997713,-7.274112693001804,0.20537783732168136
